V1	V2
1118557877_736f339752.jpg	<START> A little boy stands in the surf . <END>
1118557877_736f339752.jpg	<START> A small child wades through the water while being guided by another person . <END>
1118557877_736f339752.jpg	<START> A young boy laughs while splashing in the ocean . <END>
1118557877_736f339752.jpg	<START> a young boy wearing a colorful bathing suit splashing in the ocean <END>
1118557877_736f339752.jpg	<START> A young child splashing in water . <END>
3334866049_f5933344aa.jpg	<START> A child in the snow . <END>
3334866049_f5933344aa.jpg	<START> A child walking in the snow . <END>
3334866049_f5933344aa.jpg	<START> A person with a blue hat stands in trails in the snow . <END>
3334866049_f5933344aa.jpg	<START> A young boy walks across tracks in the snow . <END>
3334866049_f5933344aa.jpg	<START> The child is wearing a blue hat and green jacket while walking through snow . <END>
3415003392_139c0f3586.jpg	<START> A BMX bike rider in a black and red uniform on a dirt bike . <END>
3415003392_139c0f3586.jpg	<START> A person on a bmx bike . <END>
3415003392_139c0f3586.jpg	<START> A person wearing a black helmet rides a red bike through the woods . <END>
3415003392_139c0f3586.jpg	<START> Biker with helmet riding red dirt bike in the woods . <END>
3415003392_139c0f3586.jpg	<START> Dirt bike rider getting ready to start down the slope . <END>
2567035103_3511020c8f.jpg	<START> A black and white dog is playing or fighting with a brown dog in grass . <END>
2567035103_3511020c8f.jpg	<START> A brown dog runs in a field with a black and white dog . <END>
2567035103_3511020c8f.jpg	<START> Two dogs are playing in the grass . <END>
2567035103_3511020c8f.jpg	<START> Two dogs are running and barking at each other . <END>
2567035103_3511020c8f.jpg	<START> Two dogs face each other in a field <END>
1032460886_4a598ed535.jpg	<START> a man is standing in front of a skyscraper <END>
1032460886_4a598ed535.jpg	<START> A man stands in front of a skyscraper . <END>
1032460886_4a598ed535.jpg	<START> A man stands in front of a very tall building . <END>
1032460886_4a598ed535.jpg	<START> Behind the man in a red shirt stands a large skyscraper . <END>
1032460886_4a598ed535.jpg	<START> There is a skyscraper in the distance with a man walking in front of the camera . <END>
278496691_c1fd93e2d8.jpg	<START> a crowd of people walk . <END>
278496691_c1fd93e2d8.jpg	<START> A group of runners carry an injured runner out of a race . <END>
278496691_c1fd93e2d8.jpg	<START> A man being carried by a group of other men , people looking on behind a barrier . <END>
278496691_c1fd93e2d8.jpg	<START> Group carrying injured man as spectators watch from behind fence . <END>
278496691_c1fd93e2d8.jpg	<START> The injured athlete is being carried by several people . <END>
1307635496_94442dc21a.jpg	<START> A boy wearing black sandals runs along the grass . <END>
1307635496_94442dc21a.jpg	<START> A child runs through a field . <END>
1307635496_94442dc21a.jpg	<START> A small male child running through the grass with a smile on his face . <END>
1307635496_94442dc21a.jpg	<START> A smiling boy runs through the grass . <END>
1307635496_94442dc21a.jpg	<START> A young boy is walking in a grassy field . <END>
106514190_bae200f463.jpg	<START> A hiker standing high on a bluff overlooking the mountains below . <END>
106514190_bae200f463.jpg	<START> a person on ski 's looks from hill over snow covered landscape <END>
106514190_bae200f463.jpg	<START> A skier is overlooking a snow-covered mountain . <END>
106514190_bae200f463.jpg	<START> A skier is overlooking the beautiful white snow covered landscape . <END>
106514190_bae200f463.jpg	<START> A skier pauses on a mountaintop . <END>
3672106148_56cfb5fc8d.jpg	<START> A man is lying in a grassy field reading . <END>
3672106148_56cfb5fc8d.jpg	<START> A man laying in the grass reading . <END>
3672106148_56cfb5fc8d.jpg	<START> A man lays on the grass in a field and reads a book . <END>
3672106148_56cfb5fc8d.jpg	<START> A man lies in the grass reading a book . <END>
3672106148_56cfb5fc8d.jpg	<START> The man is laying in the field reading a book . <END>
2367139509_1ee4530b28.jpg	<START> A black and brown dog running outside . <END>
2367139509_1ee4530b28.jpg	<START> a brown and black dog running on a trail in the woods . <END>
2367139509_1ee4530b28.jpg	<START> a doggy runs in the dry grass . <END>
2367139509_1ee4530b28.jpg	<START> A dog running down a hill . <END>
2367139509_1ee4530b28.jpg	<START> A dog with a red collar runs in a forest in the middle of winter . <END>
3068735836_872fba3068.jpg	<START> A man does a motorcycle trick on a racetrack while many people watch . <END>
3068735836_872fba3068.jpg	<START> A man does a wheelie on a motorcycle while a crowd watches . <END>
3068735836_872fba3068.jpg	<START> A man is pulling a wheelie on a motorcycle whilst being watched by a group of people . <END>
3068735836_872fba3068.jpg	<START> A motorcycle popping a wheelie in front of a group of people . <END>
3068735836_872fba3068.jpg	<START> A motorcyclist is about to fall over . <END>
3283897411_af9d0b497d.jpg	<START> A child in pink holds an object that appears to be on fire . <END>
3283897411_af9d0b497d.jpg	<START> A child playing with fire . <END>
3283897411_af9d0b497d.jpg	<START> A little girl in a pink top is spinning a stick that has been set on fire . <END>
3283897411_af9d0b497d.jpg	<START> Child holding an object that is on fire . <END>
3283897411_af9d0b497d.jpg	<START> Little girl holds flaming object at sunset . <END>
2732625904_4fbb653434.jpg	<START> A girl in a pink dress rides her bike along a white picket fence . <END>
2732625904_4fbb653434.jpg	<START> A girl in a pink sundress rides a bike next to a white picket fence . <END>
2732625904_4fbb653434.jpg	<START> A girl in a red dress rides her bike in front of a white fence . <END>
2732625904_4fbb653434.jpg	<START> A girl in a red sundress rides a bike past a white picket fence . <END>
2732625904_4fbb653434.jpg	<START> A girl wearing pink rides a yellow bike near a white fence . <END>
482353373_03a9d5e8bc.jpg	<START> A girl in a petterned shirt is talking to a guy with a hat in a billiards room . <END>
482353373_03a9d5e8bc.jpg	<START> A man holding a pool stick talking to a woman in a pool hall <END>
482353373_03a9d5e8bc.jpg	<START> A man in a black hat is talking to a woman with an animal print shirt . <END>
482353373_03a9d5e8bc.jpg	<START> Boy holding pool cue looking at person in sweater <END>
482353373_03a9d5e8bc.jpg	<START> Two people are talking to each other at a pool place . <END>
3086523890_fd9394af8b.jpg	<START> A big brown dog plays with a small white dog near a ball . <END>
3086523890_fd9394af8b.jpg	<START> A brown dog is jumping on top of a smaller white dog and there is a colorful ball on the floor . <END>
3086523890_fd9394af8b.jpg	<START> A large brown and a small white dog play indoors on a carpet . <END>
3086523890_fd9394af8b.jpg	<START> The fat brown dog is standing over the little white dog . <END>
3086523890_fd9394af8b.jpg	<START> two dogs play together . <END>
3707738261_777075e885.jpg	<START> A girl in a pink coat plays in the leaves . <END>
3707738261_777075e885.jpg	<START> A girl in a pink coat throws leaves in the air . <END>
3707738261_777075e885.jpg	<START> A little girl in a pink jacket throwing some leafs up in the air . <END>
3707738261_777075e885.jpg	<START> A little girl in a pink jacket throws leaves over her head in front of a fence . <END>
3707738261_777075e885.jpg	<START> A young girl in a pink coat throwing leaves into the air . <END>
3124838157_7ef96745b7.jpg	<START> A man and two women pose outside a retail store . <END>
3124838157_7ef96745b7.jpg	<START> A short woman poses between two tall men in front of a store that 's going out of busines . <END>
3124838157_7ef96745b7.jpg	<START> Three people stand in front of a store window and smile . <END>
3124838157_7ef96745b7.jpg	<START> three people standing outside a store window with two large signs in the background <END>
3124838157_7ef96745b7.jpg	<START> Two tall men and a short woman standing in front of a store that is having a closeout <END>
3538021517_b930dc76fc.jpg	<START> A closeup of two boys playing soccer in their team uniforms . <END>
3538021517_b930dc76fc.jpg	<START> A goalie lays on the ground after catching a soccer ball . <END>
3538021517_b930dc76fc.jpg	<START> The boy in goal is gathering up the soccer ball in his arms as another boy runs towards him . <END>
3538021517_b930dc76fc.jpg	<START> Two children playing soccer . <END>
3538021517_b930dc76fc.jpg	<START> Two kids are playing soccer together . <END>
2220185725_45d4fa68d9.jpg	<START> A man watching two dogs in the water . <END>
2220185725_45d4fa68d9.jpg	<START> Man on a pier looks at two dogs standing in shallow water . <END>
2220185725_45d4fa68d9.jpg	<START> Two dogs are running in the water while a man watches from the dock . <END>
2220185725_45d4fa68d9.jpg	<START> Two dogs in water as a man looks on from a dock . <END>
2220185725_45d4fa68d9.jpg	<START> Two dogs wade through shallow water while a man watches from a dock . <END>
871290646_307cddd4e7.jpg	<START> A clown dressed in red and yellow holds something to his mouth . <END>
871290646_307cddd4e7.jpg	<START> A man with black hair is wearing a red and yellow shirt and has a yellow clown nose and face makeup on . <END>
871290646_307cddd4e7.jpg	<START> A person is wearing mime makeup and glasses on his head as he looks at the camera . <END>
871290646_307cddd4e7.jpg	<START> A person wearing clown makeup points a fake gun at the camera . <END>
871290646_307cddd4e7.jpg	<START> A person with black hair is dressed like a clown . <END>
315021440_122d56ebd7.jpg	<START> The two dogs are running toward the camera . <END>
315021440_122d56ebd7.jpg	<START> Two dogs running along dirt path . <END>
315021440_122d56ebd7.jpg	<START> Two dogs running down a path in the woods . <END>
315021440_122d56ebd7.jpg	<START> Two dogs run through a field . <END>
315021440_122d56ebd7.jpg	<START> Two long haired dogs racing down a forest path . <END>
3544233095_4bca71df1d.jpg	<START> A child alone on a beach holding a pail . <END>
3544233095_4bca71df1d.jpg	<START> A child with a green bucket on the beach . <END>
3544233095_4bca71df1d.jpg	<START> A little boy holds a green bucket on the beach . <END>
3544233095_4bca71df1d.jpg	<START> A little boy with a green bucket standing in front of a blanket . <END>
3544233095_4bca71df1d.jpg	<START> A young boy carries a green bucket on a sandy beach with a cloudy sky overhead . <END>
2521983429_33218366bd.jpg	<START> A dog and his owner at a rocky beach . <END>
2521983429_33218366bd.jpg	<START> A man and a dog on rocks on a beach . <END>
2521983429_33218366bd.jpg	<START> A man and dog on a rocky seashore . <END>
2521983429_33218366bd.jpg	<START> A person is walking their brown dog over large rocks near the ocean . <END>
2521983429_33218366bd.jpg	<START> Man and dog standing on rocks next to water <END>
1620397000_3883e3ecd3.jpg	<START> A black and white spotted dog is jumping over the small stream of water . <END>
1620397000_3883e3ecd3.jpg	<START> A black and white spotted dog jumps over a stream . <END>
1620397000_3883e3ecd3.jpg	<START> A dog jumps over a creek . <END>
1620397000_3883e3ecd3.jpg	<START> A spotted dog jumps over a muddy creek . <END>
1620397000_3883e3ecd3.jpg	<START> A white dog with black spots jumps over a stream . <END>
3078844565_16e9cdcea2.jpg	<START> A man grips the underhang of a rock . <END>
3078844565_16e9cdcea2.jpg	<START> A man in jeans and a white shirt is standing near a rock formation with his back to the camera . <END>
3078844565_16e9cdcea2.jpg	<START> a man is climbing a cliff with his feet on a brown metal plate <END>
3078844565_16e9cdcea2.jpg	<START> A man wearing a white shirt and jeans attempts to climb a rock . <END>
3078844565_16e9cdcea2.jpg	<START> The man in the white t-shirt is starting to climb a rock . <END>
1508269285_6c5723f67d.jpg	<START> A brown and white dog is standing in the river by the bank . <END>
1508269285_6c5723f67d.jpg	<START> A brown and white spotted dog in a green collar is in the water and looking at something . <END>
1508269285_6c5723f67d.jpg	<START> A dog with brown spots , standing at the shore of a lake . <END>
1508269285_6c5723f67d.jpg	<START> Black and white dog wades in water . <END>
1508269285_6c5723f67d.jpg	<START> The dog stands in the water next to the grass . <END>
792362827_5ab5281b99.jpg	<START> A group of young blond children , one carrying a rifle , poses in front of a house . <END>
792362827_5ab5281b99.jpg	<START> Five children are standing in front of a wooden hut . <END>
792362827_5ab5281b99.jpg	<START> five kids posing for a picture one is holding a gun <END>
792362827_5ab5281b99.jpg	<START> Four brothers and one sister posing for a picture , smiling . <END>
792362827_5ab5281b99.jpg	<START> There are five kids standing next to each other , and the one in the red has a gun . <END>
